,Unnamed: 0.1,Unnamed: 0,id,author,title,location,city,price,no_of_bedrooms,no_of_bathrooms,no_of_floor,parking_area,facing_side,built_date,area1,area2,area3,area_formating,road_width,purpose,property_type,latitude,longitude
845,845,845,846,1,"House For Rent In Hattiban, Lalitpur","Nirankari mandala, Hattiban, Lalitpur",Lalitpur,60000.0,3,3,0.0,0,South,01/01/2072,0.0,3.0,0.0,HM,13 Feet ,RT,H,85.3325441,27.6499414
846,846,846,847,1,"Land For Sale In Butwal, Butwal","Manglapur Chowk, Butwal, Butwal",Butwal,2500000.0,0,0,0.0,0,West,01/01/2072,0.0,18.0,0.0,HM,15 Feet ,RT,L,83.465652,27.700065
847,847,847,848,1,"House For Sale In Bharatpur, Chitwan","Bhojad, Bharatpur, Chitwan",Chitwan,7500000.0,2,1,1.0,2,East,01/01/2072,0.0,6.0,0.0,TE,6 Meter ,SL,H,84.4496624,27.6914153
848,848,848,849,1,"Land For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu",Kathmandu,5700000.0,0,0,0.0,0,West,01/01/2076,0.0,6.0,0.0,HM,24 Feet ,RT,L,85.34367247,27.73203045
849,849,849,850,1,"Land For Sale In Goldhunga, Kathmandu","Goldhunga, Goldhunga, Kathmandu",Kathmandu,2000000.0,0,0,0.0,0,West,01/01/2076,0.0,3.0,0.0,HM,13 Feet ,RT,L,85.296513,27.745899
850,850,850,851,1,"Office Space For Rent In Durbar Marg, Kathmandu","Lal Durbar marg, Durbar Marg, Kathmandu",Kathmandu,50000.0,0,0,0.0,0,North,01/01/2076,0.0,2.0,0.0,HM,11 Feet ,RT,H,85.33218,27.70704
851,851,851,852,1,"Land For Sale In Thankot, Kathmandu","Chandragiri Cable Car, Thankot, Kathmandu",Kathmandu,1150000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,0.0,HM,13 Feet ,RT,L,85.2145851,27.6862072
852,852,852,853,1,"House For Sale In Kapan, Kathmandu","Adhikari mod, Aakase dhara, Kapan, Kathmandu",Kathmandu,32500000.0,6,5,3.0,5,East,01/01/2076,0.0,7.0,0.0,HM,12 Feet ,SL,H,0.0,0.0
853,853,853,854,1,"Balkot House For Rent : House For Rent In Balkot, Bhaktapur","27.6845464, Balkot, Bhaktapur",Bhaktapur,85000.0,0,0,3.0,0,East,01/01/2019,0.0,12.0,0.0,HM,12 Feet ,RT,H,85.36633,27.67031
854,854,854,855,1,"Land For Sale In Thankot, Kathmandu","Chandragiri Cable Car, Thankot, Kathmandu",Kathmandu,1050000.0,0,0,0.0,0,South,01/01/2019,0.0,7.0,0.0,HM,13 Feet ,RT,L,85.2145851,27.6862072
855,855,855,856,1,"House On Sale In Bhimsengola, Old Baneswor Saypatri Tole : House For Sale In Battisputali, Kathmandu","House No 21 Satapatri Tole, Battisputali, Kathmandu",Kathmandu,18000000.0,0,3,3.0,1,East,01/01/2019,0.0,3.0,0.0,HM,9 Feet ,SL,H,85.33218,27.70704
856,856,856,857,1,"Land For Sale In Kirtipur, Kathmandu","chalnakhel 1 kha, Kirtipur, Kathmandu",Kathmandu,3000000.0,0,0,0.0,0,North,01/01/2019,0.0,15.0,0.0,HM,10 Feet ,RT,L,85.27544,27.67988
857,857,857,858,1,"Land With Houses : Land For Sale In Teku, Kathmandu","Teku, Kathmandu, Teku, Kathmandu",Kathmandu,20000000.0,0,0,0.0,0,South West,01/01/2019,0.0,10.0,0.0,HM,30 Feet ,RT,L,85.302425,27.691952
858,858,858,859,1,"House For Sale In Sano Gaun, Lalitpur","Sanogaun, Sano Gaun, Lalitpur",Lalitpur,14500000.0,0,0,0.0,0,West,01/01/2019,0.0,3.0,0.0,HM,13 Feet ,SL,H,0.0,0.0
859,859,859,860,1,"Land For Sale In Kirtipur, Kathmandu","Rarahil Memorial School, Kirtipur, Kathmandu",Kathmandu,1900000.0,0,0,0.0,0,West,01/01/2050,0.0,5.0,0.0,HM,12 Feet ,RT,L,85.27066467,27.66958435
860,860,860,861,1,"Land For Sale In Pokhara, Pokhara","Bajhapatan, Pokhara, Pokhara",Pokhara,11000000.0,0,0,0.0,0,East,01/01/2050,0.0,20.0,0.0,HM,15 Feet ,RT,L,83.96851,28.26689
861,861,861,862,1,"House For Sale In Budhanilkantha, Kathmandu","Rudreshwor Chowk Bus Stop, Budhanilkantha, Kathmandu",Kathmandu,45000000.0,0,0,0.0,0,South,01/01/2050,0.0,8.0,0.0,HM,15 Feet ,SL,H,85.3587987,27.7715023
862,862,862,863,1,"House For Sale In Budhanilkantha, Kathmandu","Rudreshwor Chowk Bus Stop, Budhanilkantha, Kathmandu",Kathmandu,49500000.0,0,0,0.0,0,South,01/01/2050,0.0,9.0,0.0,HM,15 Feet ,SL,H,85.3587987,27.7715023
863,863,863,864,1,"House For Sale Satdobato Only Land Cost! : House For Sale In Satdobato, Lalitpur","Khumaltar Height, Satdobato, Lalitpur",Lalitpur,70000000.0,3,3,2.0,4,East,01/01/2050,0.0,10.0,0.0,HM,20 Feet ,SL,H,85.323239,27.658953
864,864,864,865,1,"House For Sale On Only Land Cost @ Shantinagar Kathmandu! : House For Sale In Shantinagar, Kathmandu","Shantingar Gate, Shantinagar, Kathmandu",Kathmandu,70000000.0,4,3,3.0,4,East,01/01/2049,0.0,9.0,0.0,HM,20 Feet ,SL,H,85.35627,27.72854
865,865,865,866,1,"9 Aana Chaauni Land On Dashain Tihar Offer Urgent Sale : Land For Sale In Chhauni, Kathmandu","31, Chhauni, Kathmandu",Kathmandu,4300000.0,0,0,0.0,0,North,01/01/2063,0.0,9.0,0.0,HM,9 Feet ,RT,L,85.2924105,27.7066798
866,866,866,867,1,"House Sale At Sanepa, Land Cost Only : House For Sale In Sanepa, Lalitpur","Lower Sanepa, Sanepa, Lalitpur",Lalitpur,25000000.0,3,5,0.0,1,East,01/01/2063,0.0,4.0,0.0,HM,20 Feet ,SL,H,85.3143059,27.67673215
867,867,867,868,1,"Akarsak Thau Ko Ghar Bikri Ma!! : House For Sale In Imadol, Lalitpur","imadol 2, Lalitpur, Imadol, Lalitpur",Lalitpur,16000000.0,16,4,4.0,1,East,01/01/2063,0.0,4.0,0.0,HM,10 Feet ,SL,H,85.3373779,27.6490399
868,868,868,869,1,"House For Sale In Imadol, Lalitpur","Sanogaun, Imadol, Lalitpur",Lalitpur,13500000.0,3,9,3.0,0,North East,01/01/2076,0.0,2.0,0.0,HM,10 Feet ,SL,H,85.342713,27.661796
869,869,869,870,1,"House For Sale In Imadol, Lalitpur","Sana Gaun, Imadol, Lalitpur",Lalitpur,12000000.0,2,1,1.0,0,North East,01/01/2076,0.0,3.0,0.0,HM,12 Feet ,SL,H,85.344299,27.666822
870,870,870,871,1,"Land For Sale In Bhaisepati, Lalitpur","sainbu sital colony, Bhaisepati, Lalitpur",Lalitpur,2700000.0,0,0,0.0,0,North East,01/01/2076,0.0,6.0,0.0,HM,16 Feet ,RT,L,78.418796,24.692493
871,871,871,872,1,"Mandikatar House In Sell : House For Sale In Mandikatar, Kathmandu","House, Mandikatar, Kathmandu",Kathmandu,27800000.0,6,3,3.0,2,East,01/01/2019,0.0,5.0,1.0,HM,13 Feet ,SL,H,85.308645,27.712919
872,872,872,873,1,"House For Sale At Civil Homes, Dhapakhel : House For Sale In Dhapakhel, Lalitpur","Civil Homes, Dhapakhel, Lalitpur",Lalitpur,36000000.0,3,3,0.0,2,East,01/01/2065,0.0,6.0,1.0,HM,20 Feet ,SL,H,85.32592157,27.64051455
873,873,873,874,1,"5 Ropani Land For Sale At Golfutar! : Land For Sale In Golfutar, Kathmandu","Golfutar basketball ground, Golfutar, Kathmandu",Kathmandu,3800000.0,0,0,0.0,0,West,01/01/2065,5.0,5.0,1.0,HM,20 Feet ,RT,L,85.348235,27.747895
874,874,874,875,1,"House For Rent : House For Rent In Bakhundol, Lalitpur","maitry marg Bakhundole, Bakhundol, Lalitpur",Lalitpur,180000.0,5,0,0.0,2,East,01/01/2065,0.0,5.0,1.0,HM,14 Feet ,RT,H,85.54371,27.6244
875,875,875,876,1,"Flat System House For Sale At Ghattekulo Kathmandu. : House For Sale In Ghattekulo, Kathmandu","Ghattekulo, Ghattekulo, Kathmandu",Kathmandu,100000000.0,8,9,4.0,4,South,01/01/2065,0.0,13.0,1.0,HM,13 Feet ,SL,H,85.32551676,27.69387265
876,876,876,877,1,"House For Sale At Only Land Cost @ Baneshwor! : House For Sale In Old Baneshwor, Kathmandu","Bhimsengola, Old Baneshwor, Kathmandu",Kathmandu,60000000.0,6,3,0.0,4,South,01/01/2050,0.0,8.0,1.0,HM,20 Feet ,SL,H,85.343243,27.70033
877,877,877,878,1,"Urgent Sale Land 5 Aana : Land For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,North East,01/01/2075,0.0,4.0,1.0,HM,20 Feet ,RT,L,85.281732,27.736693
878,878,878,879,1,"BUDHANILKANTHA BUNGALOW : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu",Kathmandu,65000000.0,5,5,3.0,3,South East,01/01/2075,0.0,15.0,1.0,HM,13 Feet ,SL,H,85.363258,27.777309
879,879,879,880,1,"HEPALI GOLFUTAR HOME : House For Sale In Golfutar, Kathmandu","NA, Golfutar, Kathmandu",Kathmandu,56000000.0,6,6,3.0,3,East,01/01/2074,0.0,10.0,1.0,HM,20 Feet ,SL,H,85.3620744,27.776716
880,880,880,881,1,"CHAPALI , BUDHANILKANTHA BUNGALOW : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu",Kathmandu,44500000.0,6,5,3.0,3,South East,01/01/2076,0.0,8.0,1.0,HM,15 Feet ,SL,H,85.363258,27.777309
881,881,881,882,1,"HATTIGAUDA BUNGALOW : House For Sale In Hattigauda, Kathmandu","NA, Hattigauda, Kathmandu",Kathmandu,85000000.0,5,5,0.0,3,East,01/01/2076,0.0,17.0,1.0,HM,13 Feet ,SL,H,85.3494691,27.7569277
882,882,882,883,1,"House For Sale In Balaju, Kathmandu","Machha Pokhari, Balaju, Kathmandu",Kathmandu,38000000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,1.0,HM,13 Feet ,SL,H,85.3039861,27.7362204
883,883,883,884,1,"Land For Sale In Kalanki, Kathmandu","thapagaun, Kalanki, Kathmandu",Kathmandu,2000000.0,0,0,0.0,0,West,01/01/2076,0.0,7.0,1.0,HM,16 Feet ,RT,L,85.2775141,27.692798
884,884,884,885,1,"Land For Sale In Chandragiri, Kathmandu","Chandragiri Cable Car, Chandragiri, Kathmandu",Kathmandu,1375000.0,0,0,0.0,0,West,01/01/2076,0.0,4.0,1.0,HM,13 Feet ,RT,L,85.2145851,27.6862072
885,885,885,886,1,"Land For Sale In Thankot, Kathmandu","chekpost thankot, Thankot, Kathmandu",Kathmandu,1450000.0,0,0,0.0,0,East,01/01/2076,0.0,4.0,1.0,HM,13 Feet ,RT,L,85.221937,27.693342
886,886,886,887,1,"House For Sale In Banasthali, Kathmandu","Dhunge Dhara, Radha Krisna Mandir, Banasthali, Kathmandu",Kathmandu,19000000.0,8,0,3.0,0,South,01/01/2076,0.0,3.0,1.0,HM,10 Feet ,SL,H,85.2992675,27.7304624
887,887,887,888,1,"Flat For Rent In Jorpati, Kathmandu","Chamunda Road Besigaun, Jorpati, Kathmandu",Kathmandu,50000.0,6,3,2.0,3,East,01/01/2018,0.0,6.0,1.0,HM,10 Feet ,RT,H,85.37916,27.7234
888,888,888,889,1,"Land For Sale In Thankot, Kathmandu","Trivuban Park, Thankot, Kathmandu",Kathmandu,1700000.0,0,0,0.0,0,West,01/01/2018,0.0,6.0,1.0,HM,14 Feet ,RT,L,3.229738,51.207159
889,889,889,890,1,"House For Sale In Kadaghari, Kathmandu","Kadaghari, Kadaghari, Kathmandu",Kathmandu,7500000.0,3,1,1.0,0,North,01/01/2018,0.0,2.0,1.0,HM,4 Feet ,SL,H,0.0,0.0
890,890,890,891,1,"House For Sale At Hepali, Near Golfutar Kathmandu. : House For Sale In Budhanilkantha, Kathmandu","Hepali Near Golfutar, Budhanilkantha, Kathmandu",Kathmandu,47500000.0,5,4,0.0,2,East,01/01/2070,0.0,8.0,1.0,HM,20 Feet ,SL,H,0.0,0.0
891,891,891,892,1,"Urgent Sale A House In Grende Villa Housing, Dhapasi : House For Sale In Dhapasi, Kathmandu","Grende Villa, Dhapasi, Kathmandu",Kathmandu,25000000.0,3,3,0.0,1,South,01/01/2070,0.0,4.0,1.0,HM,20 Feet ,SL,H,85.313063,27.717002
892,892,892,893,1,"House For Sale In Imadol, Lalitpur","Krishna Mandir, Imadol, Lalitpur",Lalitpur,22500000.0,7,2,3.0,0,South,01/01/2070,0.0,3.0,1.0,HM,13 Feet ,SL,H,85.3427187,27.6618348
893,893,893,894,1,"House For Sale At Southern Heights Housing, Thaiba LLalitpur : House For Sale In Thaiba, Lalitpur","Southern Heights Housing, Thaiba, Lalitpur",Lalitpur,35000000.0,5,4,0.0,2,West,01/01/2069,0.0,6.0,1.0,HM,20 Feet ,SL,H,85.3509,27.62617
894,894,894,895,1,"Business For Sale In Swayambhu, Kathmandu","Pachdhara, Swayambhu, Kathmandu",Kathmandu,1300000.0,0,0,0.0,0,West,01/01/2069,0.0,0.0,1.0,HM,15 Feet ,SL,H,85.293951,27.715951
895,895,895,896,1,"House For Sale In Mid Baneshwor, Kathmandu","Katyayani Temple, Mid Baneshwor, Kathmandu",Kathmandu,50000000.0,7,4,2.0,1,South East,01/01/2076,0.0,7.0,1.0,HM,10 Feet ,SL,H,85.311985,27.702047
896,896,896,897,1,"Land For Sale In Chakupat, Lalitpur","Chakupat, Chakupat, Lalitpur",Lalitpur,4000000.0,0,0,0.0,0,North,01/01/2076,0.0,5.0,1.0,HM,12 Feet ,RT,L,85.326132,27.6787674
897,897,897,898,1,"Modern Newly Residential Home At Balaju, Boharatar, Kathmandu : House For Sale In Balaju, Kathmandu","Boharatar, Balaju, Kathmandu",Kathmandu,25000000.0,7,5,4.0,1,North,01/01/2019,0.0,3.0,1.0,HM,13 Feet ,SL,H,85.302717,27.732324
898,898,898,899,1,"House For Sale In Syuchatar, Kathmandu","Syuchatar, Syuchatar, Kathmandu",Kathmandu,16500000.0,0,0,2.0,0,South East,01/01/2076,0.0,3.0,1.0,HM,14 Feet ,SL,H,85.262028,27.706686
899,899,899,900,1,"House For Sale At Chhauni Kathmandu : House For Sale In Chhauni, Kathmandu","Museum Marga, Chhauni, Kathmandu",Kathmandu,46000000.0,5,4,0.0,2,South West,01/01/2074,0.0,7.0,1.0,HM,13 Feet ,SL,H,85.289186,27.706411
900,900,900,901,1,"House For Sale In Kausaltar, Bhaktapur","Kausaltar, Kausaltar, Bhaktapur",Bhaktapur,30000000.0,5,4,3.0,0,East,01/01/2074,0.0,7.0,1.0,HM,15 Feet ,SL,H,85.3642978,27.6745787
901,901,901,902,1,"Housing Land : Land For Sale In Bhaktapur, Bhaktapur","Sirutar, Bhaktapur, Bhaktapur",Bhaktapur,1700000.0,0,0,0.0,0,East,01/01/2074,0.0,4.0,1.0,HM,20 Feet ,RT,L,85.38215033,27.65108945
902,902,902,903,1,"Land For Sale In Mulpani, Kathmandu","Green Hill City, Mulpani, Kathmandu",Kathmandu,3300000.0,0,0,0.0,0,North,01/01/2074,0.0,5.0,1.0,HM,8 Meter,RT,L,85.38924661,27.7146331
903,903,903,904,1,"Land For Sale In Damak, Jhapa","Damak, Damak, Jhapa",Jhapa,330000.0,0,0,0.0,0,North,01/01/2074,0.0,10.0,1.0,TE,13 Feet ,RT,L,87.7011507,26.6650146
904,904,904,905,1,"Land For Sale In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu",Kathmandu,7000000.0,0,0,0.0,0,North,01/01/2074,0.0,4.0,1.0,HM,20 Feet ,RT,L,85.3149961,27.7346108
905,905,905,906,1,"House For Sale In Basbari, Kathmandu","Neuro Hospital, Basbari, Kathmandu",Kathmandu,28000000.0,2,4,3.0,3,South,01/01/2074,0.0,5.0,1.0,HM,13 Feet ,SL,H,85.321744,27.702799
906,906,906,907,1,"House For Sale In Mid Baneshwor, Kathmandu","MId Baneshwor, Mid Baneshwor, Kathmandu",Kathmandu,35000000.0,0,0,0.0,0,North,01/01/2074,0.0,3.0,1.0,HM,13 Feet ,SL,H,0.0,0.0
907,907,907,908,1,"House For Sale In Thapagaun, Kathmandu","Thapagaun, Thapagaun, Kathmandu",Kathmandu,49000000.0,0,0,0.0,0,South,01/01/2074,0.0,4.0,0.0,HM,12 Feet ,SL,H,82.01429845,29.24162155
908,908,908,909,1,"Land For Sale In Samakhusi, Kathmandu","Maipi, Samakhusi, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,South,01/01/2074,0.0,4.0,0.0,HM,20 Feet ,RT,L,85.313495,27.723967
909,909,909,910,1,"Flat On Rent : Flat For Rent In Pasikot, Kathmandu","Shree ram chowk,, Pasikot, Kathmandu",Kathmandu,20000.0,2,1,3.0,2,South,01/01/2018,0.0,6.0,2.0,HM,13 Feet ,RT,H,0.0,0.0
910,910,910,911,1,"Urgent Sale : Land For Sale In Birgunj, Parsa","Medical College Road, Birgunj, Parsa",Parsa,350000.0,0,0,0.0,0,East,01/01/2018,0.0,26.0,2.0,TE,26 Feet ,RT,L,84.89853928,27.0111513
911,911,911,912,1,"SUNDARBASTI HOME : House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu",Kathmandu,21500000.0,5,5,3.0,1,East,01/01/2076,0.0,3.0,2.0,HM,13 Feet ,SL,H,0.0,0.0
912,912,912,913,1,"Land For Sale In Tokha, Kathmandu","Greenland Chok, Tokha, Kathmandu",Kathmandu,3900000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,2.0,HM,15 Feet ,RT,L,85.32385863,27.74673355
913,913,913,914,1,"GOLFUTAR 4 ANA : Land For Sale In Golfutar, Kathmandu","NA, Golfutar, Kathmandu",Kathmandu,6700000.0,0,0,0.0,0,West,01/01/2076,0.0,4.0,2.0,HM,33 Feet,RT,L,85.3620744,27.776716
914,914,914,915,1,"House For Sale In Budhanilkantha, Kathmandu","Srijana Tole, Budhanilkantha, Kathmandu",Kathmandu,25500000.0,7,5,3.0,1,East,01/01/2076,0.0,5.0,2.0,HM,20 Feet ,SL,H,85.36244,27.77698
915,915,915,916,1,"Perfect 8 Anna Residential Land For Sale Inside Budhanilkantha Villa : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha Villa, Budhanilkantha, Kathmandu",Kathmandu,4200000.0,0,0,0.0,0,East,01/01/2076,0.0,8.0,2.0,HM,15 Feet ,RT,L,85.363258,27.777309
916,916,916,917,1,"House For Sale In Gothatar, Kathmandu","Gothatar, Gothatar, Kathmandu",Kathmandu,16500000.0,8,0,0.0,0,North,01/01/2076,0.0,3.0,2.0,HM,13 Feet ,SL,H,85.33218,27.70704
917,917,917,918,1,"House For Sale In Bhangal, Kathmandu","Sundara Basti, Bhangal, Kathmandu",Kathmandu,22000000.0,11,0,0.0,0,West,01/01/2076,0.0,3.0,2.0,HM,13 Feet ,SL,H,0.0,0.0
918,918,918,919,1,"House For Sale In Changunarayan, Bhaktapur","Thathali, Changunarayan, Bhaktapur",Bhaktapur,10500000.0,0,0,0.0,0,South,01/01/2076,0.0,4.0,2.0,HM,10 Feet ,SL,H,85.47482,27.66748
919,919,919,920,1,"Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,2200000.0,0,0,0.0,0,West,01/01/2076,0.0,9.0,2.0,HM,18 Feet ,RT,L,85.363258,27.777309
920,920,920,921,1,"Land For Sale In Lagankhel, Lalitpur","Lagankhel, Lagankhel, Lalitpur",Lalitpur,5000000.0,0,0,0.0,0,North,01/01/2076,0.0,10.0,2.0,HM,11 Feet ,RT,L,85.32463306,27.66439095
921,921,921,922,1,"Land For Sale In Lubhu, Lalitpur","Jagate, Lubhu, Lalitpur",Lalitpur,1250000.0,0,0,0.0,0,West,01/01/2076,0.0,4.0,2.0,HM,20 Feet ,RT,L,85.37413,27.64469
922,922,922,923,1,"12 Anna Fully Furnished Bungalow For Sale At Dhumbarahi, Pragati Tole : House For Sale In Dhumbarahi, Kathmandu","Pragati Tole, Dhumbarahi, Kathmandu",Kathmandu,70000000.0,5,7,2.0,3,East,01/01/2076,0.0,12.0,2.0,HM,14 Feet ,SL,H,85.3416003,27.7298937
923,923,923,924,1,"Land For Sale Near Itahari Chowk : Land For Sale In Birtamod Road, Itahari","Nearby Sangeet Chowk, Birtamod Road, Itahari",Itahari,1250000.0,0,0,0.0,0,North,01/01/2076,0.0,10.0,2.0,TE,20 Feet ,RT,L,87.27403,26.66371
924,924,924,925,1,"House For Sale In Banasthali, Kathmandu","Prakritik Chowk, Banasthali, Kathmandu",Kathmandu,39500000.0,5,6,3.0,5,North,01/01/2074,0.0,5.0,2.0,HM,20 Feet ,SL,H,85.2992675,27.7304624
925,925,925,926,1,"Land For Sale In Dahachowk, Khahare, Kathmandu","Khahare chowk dahachowk, Dahachowk, khahare, Kathmandu",Kathmandu,1450000.0,0,0,0.0,0,North East,01/01/2074,10.0,10.0,2.0,HM,6 Meter ,RT,L,85.33218,27.70704
926,926,926,927,1,"One Storied House For Sale Near Pashupati, Guheswori, Boudha : House For Sale In Chabahil, Kathmandu","Guheshwori, Chabahil, Kathmandu",Kathmandu,18000000.0,2,1,1.0,0,South,01/01/2074,0.0,5.0,2.0,HM,12 Feet ,SL,H,85.345877,27.715877
927,927,927,928,1,"60 Feet Faced Land On Main Road : Land For Sale In Mahalaxmisthan, Lalitpur","Shovahiti, Mahalaxmisthan, Lalitpur",Lalitpur,4300000.0,0,0,0.0,0,East,01/01/2074,0.0,6.0,2.0,HM,26 Feet ,RT,L,85.319016,27.662874
928,928,928,929,1,"Bungalow For Sale At Sitapaila, Sita Homes : House For Sale In Sitapaila, Kathmandu","25 Gha, Sitapaila, Kathmandu",Kathmandu,22000000.0,3,4,3.0,1,East,01/01/2018,0.0,3.0,2.0,HM,14 Feet,SL,H,85.282715,27.707529
929,929,929,930,1,"Land For Lease In DDC Chowk, Biratnagar","ddc chowk, DDC Chowk, Biratnagar",Biratnagar,30000.0,0,0,0.0,0,East,01/01/2018,1.0,1.0,2.0,HM,0 Feet,SL,H,87.28337,26.4831
930,930,930,931,1,"House For Rent In Tarkeshwor, Kathmandu","Malpot office Manamaiju, Tarkeshwor, Kathmandu",Kathmandu,110000.0,0,6,3.0,1,East,01/01/2018,0.0,6.0,2.0,HM,22 Feet ,RT,H,85.313564,27.747124
931,931,931,932,1,"Apartment For Rent In Jhamsikhel, Lalitpur","Jhamsikhel, Jhamsikhel, Lalitpur",Lalitpur,40000.0,2,1,12.0,1,South,01/01/2018,0.0,0.0,2.0,HM,0 Feet,RT,H,85.3021862,27.6827881
932,932,932,933,1,"9 Anna Land For Sale At Baluwatar Infront Of Himani Trust : Land For Sale In Baluwatar, Kathmandu","Infront Of Himani Trust, Baluwatar, Kathmandu",Kathmandu,5500000.0,0,0,0.0,0,South East,01/01/2018,0.0,9.0,2.0,HM,16 Feet ,RT,L,85.33218,27.70704
933,933,933,934,1,"Tempting Brand New Modern Bungalow For Sale In Maharajgunj : House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu",Kathmandu,62500000.0,5,6,2.0,5,East,01/01/2019,0.0,6.0,2.0,HM,15 Feet ,SL,H,85.3303478,27.7343844
934,934,934,935,1,"7 Anna Attractive Land At Narayan Chaur, Naxal Near Star Venue Party Palace : Land For Sale In Naxal, Kathmandu","Near Star Venue Party Palace, Naxal, Kathmandu",Kathmandu,8500000.0,0,0,0.0,0,South East,01/01/2019,0.0,7.0,2.0,HM,16 Feet ,RT,L,0.0,0.0
935,935,935,936,1,"Ichangu Narayan Jagga : Land For Sale In Nagarjun, Kathmandu","Ichangunarayan, Nagarjun, Kathmandu",Kathmandu,32500000.0,0,0,0.0,0,South,01/01/2019,2.0,2.0,2.0,HM,16 Feet ,RT,L,85.27486435,27.7223069
936,936,936,937,1,"House For Sale In Sukedhara, Kathmandu","Yatayat Office sukedhara, Sukedhara, Kathmandu",Kathmandu,47000000.0,18,6,0.0,6,South,01/01/2019,0.0,6.0,2.0,HM,13 Feet ,SL,H,85.3469851,27.7295187
937,937,937,938,1,"Office Space For Rent In Baluwatar, Kathmandu","Russian Embassy Nepal, Baluwatar, Kathmandu",Kathmandu,175000.0,0,0,4.0,0,North,01/01/2019,0.0,0.0,2.0,HM,42 Feet ,RT,H,85.3331617,27.7233471
938,938,938,939,1,"Beauty Parlor On Sale! : Business For Sale In Anamnagar, Kathmandu","Devkota Sadak, Anamnagar, Kathmandu",Kathmandu,500000.0,0,0,1.0,0,South,01/01/2019,0.0,0.0,2.0,HM,20 Meter ,SL,H,85.3383698,27.6993152
939,939,939,940,1,"1 Ropani Attractive Commercial Land For Sale At Gahana Pokhari, Naxal : Land For Sale In Naxal, Kathmandu","Gahana Pokhari Main Road, Naxal, Kathmandu",Kathmandu,11000000.0,0,0,0.0,0,North East,01/01/2019,1.0,1.0,0.0,HM,20 Feet ,RT,L,85.32832,27.7156
940,940,940,941,1,"3.5 Storied House On Sale : House For Sale In Boudha, Kathmandu","Bhrikutichowk, Kathmandu Nepal, Boudha, Kathmandu",Kathmandu,22500000.0,0,4,0.0,4,North,01/01/2009,0.0,3.0,0.0,HM,12 Feet ,SL,H,85.33218,27.70704
941,941,941,942,1,"26 Anna Main Road Commercial Land, Mid Baneshwor Beside Venus Hospital : Land For Sale In Mid Baneshwor, Kathmandu","Mid baneshwor Beside Venus Hospital, Mid Baneshwor, Kathmandu",Kathmandu,11000000.0,0,0,0.0,0,South East,01/01/2009,1.0,1.0,0.0,HM,40 Feet ,RT,L,0.0,0.0
942,942,942,943,1,"31 Anna Commercial Land For Sale Prime Location, Baluwatar Main Road : Land For Sale In Baluwatar, Kathmandu","Baluwatar Main Road, Baluwatar, Kathmandu",Kathmandu,13000000.0,0,0,0.0,0,East,01/01/2009,1.0,1.0,0.0,HM,50 Feet ,RT,L,85.32604369,27.72214115
943,943,943,944,1,"8 Anna Modern House For Sale In Basundhara In Sherchan Colony Height : House For Sale In Dhapasi, Kathmandu","Sherchan Colony, Dhapasi, Dhapasi, Kathmandu",Kathmandu,45000000.0,6,6,3.0,2,South West,01/01/2009,0.0,8.0,0.0,HM,20 Feet ,SL,H,0.0,0.0
944,944,944,945,1,"Magnificent New Bungalow For Sale At Budhanilkantha, Kathmandu : House For Sale In Budhanilkantha, Kathmandu","Park Village, Budhanilkantha, Kathmandu",Kathmandu,130000000.0,6,7,2.0,10,North,01/01/2017,1.0,10.0,0.0,HM,20 Feet ,SL,H,85.3479535,27.7693123
945,945,945,946,1,"9 Anna Commercial Main Road Land On Sale Opposite To Big Mart Lazimpat : Land For Sale In Lazimpat, Kathmandu","Lazimpat Main Road, Lazimpat, Kathmandu",Kathmandu,15000000.0,0,0,0.0,0,East,01/01/2017,0.0,8.0,0.0,HM,60 Feet ,RT,L,85.330054,27.7339788
946,946,946,947,1,"Land With Old House On Sale, Dhumbarahi Main Road Near Investment Bank : Land For Sale In Dhumbarahi, Kathmandu","Dhumbarahi Main Road, Dhumbarahi, Kathmandu",Kathmandu,7500000.0,0,0,0.0,0,West,01/01/2017,0.0,8.0,0.0,HM,45 Feet ,RT,L,85.3395719,27.7242165
947,947,947,948,1,"6.5 Anna Land For Sale At Basundhara Chauki, Shayanshah Height : Land For Sale In Dhapasi, Kathmandu","Shayansha Height Near Ram Mandir, Dhapasi, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,East,01/01/2017,0.0,6.0,0.0,HM,12 Feet ,RT,L,85.33218,27.70704
